demand
142671.51
145491.33
130907.095
120379.285
138506.45
132819.535
130616.67
138368.4
134885.67
120382.805
113066.245
127906.24
124975.11
132561.22
123434.505
132569.74
121052.06
119118.545
139203.5
138640.39
141122.795
139724.025
139920.545
119573.22
114832.425
125055.69
133748.44
128834.065
134246.165
135273.325
118621.96
110986.005
127275.815
129542.365
123307.02
117722.95
125432.605
111412.995
109125.215
130967.28
134720.155
130650.88
134234.45
131734.105
106709.54
110314.625
127391.09
122664.305
127208.57
131357.34
127420.43
106776.275
105931.555
124343.19
126888.77
121143.25
122858.49
113439.775
109181.26
97992.93
115839.01
124089.47
128558.385
115898.54
116197.73
101300.775
94954.16
116831.43
124665.82
128612.3
128242.765
121731.485
97887.485
101793.035
116042.845
123265.44
126362.045
114867.16
122975.285
114184.195
111289
125270.165
117138.355
121605.395
120142.43
119820.71
104191.105
94325.72
110661.43
104976.21
119904.48
118677.495
113666.485
101810.75
96934.925
116230.34
117794.595
122131.115
122634.53
117953.885
99907.32
96805.925
116817.15
119905.59
122146.66
122464.645
121441.05
106868.5
112098.335
138681.815
126617.72
118119.01
120308.545
116011.565
104700.055
102718.9
118666.37
119169.17
121067.59
113024.02
109318.355
98899.495
97300.36
109670
111228.06
112738.08
105445.65
105664.09
98622.865
93673.19
120390.11
128831.65
111423.765
107072.36
113698.06
90227.48
90911.085
109260.305
106451.255
104389.51
105513.235
112247.945
114843.875
114468.17
106284.83
99701.43
123693.52
135571.795
112141.83
95728.15
89403.145
86507.47
97564.745
116606.795
128079.845
136308.735
134955.02
122777.025
116211.99
120366.32
111595.855
118783.945
111341.675
88996.625
90294
120928.705
140517.65
111211.35
112371.41
107937.685
96779.07
103291.61
141332.055
115664.16
111936.7
98590.06
112513.82
108336.53
109020.58
124292.955
112863.01
114133.73
110669.27
117452.27
117361.7
110384.275
108761.37
111543.81
142213.66
155060.61
138793.59
111983.51
89003.15
104844.105
111613.05
116299.39
119947.59
111885.97
95623.35
91280.025
105341.865
112351.47
116690.17
117948.685
111229.52
95046.905
100495.615
131090.775
140167.5
137291.97
127633.275
124311.33
116083.295
103539.02
116447.855
117931.46
124370.765
129649.25
125346.075
108816.81
102617.51
104468.9
133227.785
139672.835
124255.975
111612.075
107731.78
113593.82
131980.985
127625.365
114696.37
111632.835
115411.41
107465.98
104189.1
116237.22
111032.975
109640.33
107491.87
110662.245
97402.265
94477.095
107895.525
113138.67
114191.35
114817.305
110160.025
99084.74
96041.895
113287.055
114159.965
114335.995
112704.045
97436.41
99608.57
96594.745
99945.495
111955.175
114436.97
112816.68
114522.44
102528.4
97356.565
109421.815
101548.735
116795.245
126329.53
120144.19
104864.05
103756.535
115103.775
120718.64
129196.445
127260.05
123150.385
105013.07
107424.07
125858.27
126760.71
125747.735
128753.13
123523
109477.42
107497.03
125871.915
127820.715
125072.675
122910.48
123351.45
109111.615
105912.16
113551.04
119127.205
121571.97
124010.03
123130.6
104643.675
110029.55
130516.1
132762.38
139030.795
140202.735
136856.8
122161.405
118953.95
132877.45
133274.53
136116.12
139511.78
130994.54
120698.915
113374.465
117691.685
135184.95
136253.42
135303.255
135269.635
121178.68
116112.74
134925.74
131996.97
139814.3
140348.57
132029.575
122393.325
118103.865
138040.38
144526.63
141351.895
138124.06
139275.775
125949.5
120137.45
139765.32
134029.805
134084.665
137899.715
134078.07
123687.97
116064.03
133132.325
137352.78
138152.105
134622.39
131387.745
124486.695
119927.64
131868.24
136121.835
133906.26
139316.29
140073.895
122397.13
118007.665
136330.59
129699.265
133198.34
136003.915
130432.05
111331.235
107580.495
132276.88
137617.88
140729.185
151355.43
141647.895
116696.455
117351.14
138963.175
139108.435
130044.375
122361.925
122862.345
113669.45
106274.56
121533.955
127193.3
121445.38
129223.805
133562.985
124852.67
119798.995
140410.295
133809.455
133056.82
135619.94
133666.575
117444.1
115177.935
139414.495
139814.04
137513.465
133982.255
128707.425
114098.115
103964.33
128001.055
137696.67
134819.945
133405.72
132543.1
120454.01
114584.065
127169.03
130906.89
127192.315
131986.805
128761.605
111301.56
104766
115123.54
124033.955
123461.38
119309.93
116611.25
101012.29
92608.24
119126.485
124452.94
119028.07
116655.855
102847.255
100701.82
103556.74
119226.42
118856.415
114604.62
113134.58
118359.28
101974.595
97053.545
111432.365
116556.425
114133.54
113957.735
117048.725
102037.165
98108.815
115907.395
117470.22
121087.1
118201.175
108412.665
102195.975
100571.04
115549.435
118010.31
115813.03
117333.445
112633.265
100746.42
92182.955
112227.65
116179.47
116632.09
120470.785
113451.995
101610.815
95368.165
104632.79
100592.295
111738.485
113539.935
115156.445
104194.345
98774.235
125795.84
135420.82
130385.05
116715.965
117797.62
106730.21
101256.78
128658.27
137151.495
138882.25
135162.115
133951.29
121219.595
108717.875
115429.005
129798.47
151730.95
154632.335
125141.9
99234.22
92487.705
111625.98
113063.675
115383.13
115736.97
109568.47
99334.8
97715.01
114680.185
121945.175
146933.095
129280.81
120821.055
110154.36
107212.84
138949.675
142870.395
114916.99
114462.53
116428.79
109364.01
92856.23
85094.375
98638.855
128753.755
130699.155
115572.045
96358.975
95700.48
95959.685
105277.85
106373.825
113337.685
123247.735
133705.845
107142.815
118832.07
111361.05
116530.04
139607.905
132022.87
98977.05
92021.68
109389.095
116074.03
129286.365
154648.065
165070.595
124825.025
127305.2
137955.425
128314.47
128899.765
139245.21
128599.46
139114.585
159436.69
160437.565
115239.57
108524.18
109949.21
112946.34
104947.325
106065.935
126465.96
137539.725
159307.315
149473.01
137101.87
118113.8
100440.29
116209.13
124882.715
115269.5
117260.245
114736.355
105799.935
105085.515
113116.425
120035.385
124481.415
133607.065
136328.345
119226.435
96305.07
117952.365
127894.285
123400.17
117346.26
119960.33
111096.305
101334.2
112527.285
113850.81
122717.5
128732.59
127805.485
120398.885
104486.18
97542.31
112663.625
114195.35
116045.27
116284.345
110715.12
97262.705
111617.945
110794.26
111254.315
115020.505
119298.325
112312.695
98918.515
112488.215
116809.365
117744.005
116457.26
97070.345
99687.64
98817.03
98258.25
113381.53
115974.61
117551.695
115979.07
105938.475
100571.165
118702.925
122423.01
121944.995
119876.63
113609.76
105135.305
104123.39
115694.64
121092.855
120784.875
120448.935
118324.09
107479.26
103662.05
117799.97
117642.645
106654.955
117617.51
119079.465
108613.38
105277.715
121551.685
122642.235
118716.595
117357.835
116870.46
106892.995
105840.39
118254.555
122876.865
122721.46
128518.505
133467.37
111273.755
108729.71
129885.955
131900.52
133399.23
131757.155
127353.575
119262.145
112349.26
124046.805
126922.995
129352.83
129553.94
127957.57
115384.085
106044.51
119360.265
123142.76
127830.62
131159.945
135864.065
123226.075
121177.585
135385.41
132975.13
132038.425
128577.63
129910.015
120232.195
117037.865
113420.985
127261.295
131574.605
130544.485
133009.01
124351.235
120785.595
138518.735
143830.12
141305.88
143542.02
140296.4
132165.425
125850.58
141972.715
142842.4
148100.13
150445.47
139188.48
125394.425
124313.07
140713.255
135759.275
128580.975
125861.6
124242.52
119717.435
114562.215
133874.475
140342.995
143461.125
145767.1
140542.95
124491.53
119464.315
137446.75
131367.09
132856.72
133778.445
135728.405
125928.62
114186.8
134664.655
132967.19
135308.295
137634.125
130119.5
116942.94
111555
135422.135
129519.995
134004.96
129025
129740.315
116238.175
104912.38
127198.78
131851.015
131939.5
135670.99
121875.355
119988.735
115231.85
127541.57
121073.45
122602.115
131137.065
125189.54
116571.26
119707.93
138918.385
138424.25
136240.845
131956.725
130210.94
116471.775
111436.265
131280.85
139563.095
136032.16
139752.545
130466.915
116344.565
118402.905
131448.995
128192.085
118307.155
116467.37
123583.52
109948.615
107838.95
123132.625
111096.53
112935.04
117880.565
111213.15
108632.355
113030.005
118208.24
119622.285
123787.77
125335.57
120372.48
107731.72
107332.1
119535.715
124797.085
119238.345
110878.67
108622.42
109315.065
106236.23
114466.64
114458.205
115490.835
115294.12
112576.545
102988.145
100476.705
113945.5
116449.31
109551.08
110432.33
110457.335
96584.745
90918.615
108070.275
113889.41
112592.26
112806.585
107940.16
99368.855
98427.53
105893.615
109241.565
111423.365
112414.39
111145.12
97973.985
95624.015
110196.615
113459.025
114402.745
119350.665
116793.855
93859.285
96432.625
107014.075
100696.565
106387.195
109430.37
112506.95
100203.55
94602.89
114159.595
120185.265
116487.58
108628.34
107405.925
90498.92
92043.13
113978.535
118330.625
106618.195
107278.83
113582.6
101352.12
96240.41
110547.605
109706.42
106684.825
112586.74
110031.82
100725.24
88903.065
107666.305
111718.075
114225.12
135452.26
156648.405
121237.47
102161.115
110803.765
114413.785
129715.465
114986.33
110025.465
102577.145
99110.775
112804.4
113485.105
119907.245
111880.525
102075.925
92725.74
94938.395
112358.815
98191.655
100017.195
129749.14
133831.375
108290.11
99613.865
103381.915
98933.06
106470.675
118789.605
133288.46
97262.79
93606.215
109874.9
113446.1
105483.435
108078.695
119728.635
108628.96
101853.24
147070.535
152496.245
136971.755
145211.49
134898.21
101692.45
102283.13
130517.97
141444.78
125501.15
155891.345
168894.845
114818.665
99801.575
112374.63
138455.455
142113.375
110277.21
104422.79
124749.065
133287.585
119168.96
119702.045
140497.815
141593.545
117327.495
95668.77
94786.72
114085.645
107697.205
106692.845
107655.08
113910.46
106467.235
108470.925
116995.065
110531.6
108972.305
110235.335
109901.76
99890.25
106877.865
133476.605
123114.115
125272.27
150472.255
163682.04
146265.115
138597.69
136528.81
126073.53
108723.615
114519.865
117281.2
106854.935
101994.055
103219.08
110086.7
114740.52
112785.78
111179.125
105119.48
105669.045
121954.385
123290.835
123994.3
124181.405
128305.64
109147.65
104226.83
107583.935
108840.18
113307.595
113923.16
110768.285
101262.655
101119.835
116817.43
114927.205
115188.76
113763.835
111484.73
102229.645
93590.425
108543.635
111999.04
120858.98
116890.61
114848.77
105963.555
98680
114194.955
115392.875
117281.13
111360.065
95967.405
95654.36
94810.665
100246.51
114240.885
113264.23
98112.465
107226.59
105374.93
101057.43
118307.525
110515.6
111462.385
112948.4
110902.185
103616.145
104770.705
121535.485
116318.435
118801.84
122003.335
123850.86
113186.735
110416.88
119598.605
123005.31
126264.775
127389.485
126934.24
112990.635
104054.85
118733.42
121766.77
122015.59
119118.11
118924.765
104949.95
106153.43
130229.295
133799.655
136301.49
138857.135
133869.14
120653.435
118086.93
135437.85
136149.125
137844.815
134971.775
132003.44
117243.63
110669.42
108133.03
122760.92
128127.75
128535.19
128153.195
121097.845
116811.39
129972.915
137922.22
144737.12
148609.595
144504.33
132829.29
133525.32
146856.8
145807.25
139351.56
131023.66
123546.62
117924.13
116150.915
130565.58
135866.75
137327.7
135182.725
132774.295
114660.9
114469.88
127307.26
133803.985
127092.715
133131.52
128384.14
123954.31
123740.265
131739.2
132941.77
135339.82
134119.14
132101.86
111288.905
111293.15
123618.42
129008.62
135782.545
132940.63
136493.13
121958.69
118413.135
133205.18
138858.045
140275.83
137651.135
135633.89
119933.7
120350.215
125652.055
132120.39
136315.38
133004.73
142555.105
128554.605
121028.325
136683.4
141474.265
134681.435
128119.715
129781.155
115460.6
110816.375
131067.25
131438.55
120747.08
127697.99
126763.365
107303.475
113980.3
132704.365
130964.885
137660.94
134233.345
131871.08
107616.03
106779.475
121697.38
118871.215
122652.81
120223.175
122222.69
115200.19
116999.07
130448.115
131665.015
121100.045
118723.07
120349.015
103500.955
105149.02
119362.235
124129.44
119715.705
108102.56
107222.345
101348.35
102386.525
121862.885
125787.33
124302.93
117320.175
106043.02
108762.31
104804.09
121770.82
117265.275
110760.825
109312.85
117512.56
101386.01
93011.345
113296.31
117504.775
122771.82
123692.08
115250.505
101053.365
94744.7
110290.12
112052.12
117533.72
116690.04
109857.485
102032.495
102684.515
114502.07
114108.545
114281.615
115442.655
109130.77
96698.285
102830.555
112634.635
111887.405
117375.73
121752.875
130510.905
105806.825
96867.015
107279.84
96817
104381.38
115132.64
113954.78
108924.79
101550.045
106758.95
104303.46
112573.54
109828.93
110954.755
97646.12
96742.49
109148.25
112033.87
119736.125
131312
109049.365
97245.765
96778.25
113899.3
107629.16
108417.695
112735.875
114799.91
98959.56
100233.98
110609.4
109094.04
107400.705
107891.69
105028.985
95436.3
97577.415
127910.835
109548.62
109060.375
108599.065
107070.61
101239.235
98723.45
114400.065
123999.07
146990.89
125050.61
150553.4
100632.475
90145.615
101818.025
102168.93
98312.745
96120.525
107256.065
113521.685
118293.525
140410.125
95410.39
89077.855
102988.185
118922.215
102245.61
95671.2
110253.59
109336.56
110038.625
127365.59
122533.88
91886.605
91797.595
119653.945
137302.605
137408.225
109669.645
108108.175
105946.34
106921.555
116291.535
112128.195
119287.15
112254.83
109316.375
102445.88
101233.205
103134.46
116190.555
129812.915
154816.49
170653.84
131856.315
97609.06
105004.91
107034.065
108988.44
120569.46
120734.85
107864.445
103857.11
122975.46
127110.58
124618.565
139137.185
139855.63
108300.635
100904.27
123351.845
119178.12
109375.215
112202.145
108949.055
96922.02
106129.665
122619.055
123558.425
108371.125
108675.4
110006.97
100380.94
101413.145
106359.955
108746.37
117505.625
119734.635
111322.325
96850.78
92553.29
94641.7
112142.54
118830.14
120272.775
115075.81
96016.19
97664.935
110586.815
115254.185
121127.145
127266.86
111547.605
103999.335
97449.685
112906.945
114935.545
113147.815
110088.01
111958.245
97923.715
95953.205
107687.51
109043.865
110991.625
116302.665
104294.57
101854.155
105098.025
118074.565
118404.455
108404.01
108587.52
94831.23
92097.07
101760.09
100025.9
107849.83
104547.34
106527.945
106943.49
106888.545
100737.835
109168.595
111417.63
113506.01
112872.88
106565.295
96845.12
96572.935
113471.83
112124.06
121307.84
121353.33
127238.875
111665.725
109669.355
126892.26
118839.095
113214.27
109642.755
107914.055
107786.255
107555.19
122550.945
120767.795
127145.14
129285.09
129112.45
110420.89
109774.425
120076.645
119789.97
119803.985
127563.61
130472.2
115234.32
109579.82
125532.575
126788.835
124189.8
124062.485
120072.09
102231.77
102684.59
132039.705
132710.36
130801.825
133322.025
137368.465
126427.92
119524.41
124792.975
141571.295
137795.795
141444.445
134684.585
117394.455
107553.005
121221.455
124473.67
133969.69
130437.325
120149.435
109644.695
121528.375
136373.435
131904.745
133100.905
131466.24
136872.56
126938.54
125830.75
141431.99
137644.865
126614.72
131372.71
143010.27
125400.27
118507.76
136255.335
140264.52
138627.11
135266.165
134041.23
130088.95
118837.05
130119.41
133668.935
135296.8
143158.89
143109.355
125303.885
114065.32
132894.41
140086.105
138666.105
142476.365
133822.7
128417.22
123014.555
132571.33
132720.395
130547.735
132583.64
132105.75
111590.65
109935.335
127930.355
140042.145
140205.295
140835.175
144062.61
121119.265
111165.955
125959.75
130141.225
127945.31
121914.44
124640.09
113755.18
111034.745
121520.57
119321.855
129884.75
123490.855
125707.04
127131.37
117125.065
134984.79
138437.855
129322.31
119044.425
118809.08
100166.885
98917.175
121605.395
119645.18
113547.67
109327.46
114865.645
105534.01
95865.14
99778.2
112421.09
112140.47
109328.335
106643.05
111644.6
96225.91
107196.61
113008.77
110807.72
115643.44
112335.7
93384
86891.23
100977.95
103200.64
112412.445
117535.715
126354.68
106694.965
101703.49
114651.14
112076.46
113620.21
106641.79
99585.835
92277.025
94081.565
113610.03
122607.56
